2017.09.04 14:29:43.121 | cAlgo started
2017.09.05 02:20:02.943 | cAlgo started
2017.09.05 03:03:23.140 | cAlgo started
2017.09.05 03:31:18.368 | cAlgo started
2017.09.05 03:59:41.730 | cAlgo started
2017.09.06 00:25:07.079 | cAlgo started
2017.09.06 02:41:42.192 | cAlgo started
2017.09.06 10:57:31.185 | cAlgo started
2017.09.06 14:32:45.721 | cAlgo started
